id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
57112ebc85ba1,18,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,134,3,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
57112efa50be6,19,Male,7,no,twoColorsObj,#0000FF,#00FFFF,#00acff,193,5,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
5711348e42f02,19,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,124,4,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
57113ce1334e0,19,Female,12,no,twoColorsObj,#0000FF,#00FFFF,#00acff,174,4,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
57113d4d93c81,18,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,257,4,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5711703bd85fc,18,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#8080FF,1,2,NA       ,0.11,0.11,0.05,0.07,0.11,0.05
5712a254e00f7,18,Female,18,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,76,3,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5734d89183dab,19,Female,29,no,twoColorsObj,#0000FF,#00FFFF,#00acff,186,4,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
5736048bb110b,19,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#5792ff,75,5,Sky-Blue ,0.11,0.11,0.05,0.07,0.11,0.06
573634984323e,19,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#00caff,120,4,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
57366c199283c,19,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#7d93a6,84,3,NA       ,0.2,0.2,0.14,0.16,0.2,0.15
57427cf6bad0c,19,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,212,3,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
574511e99b6d9,19,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#00caff,73,4,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
5745350dc1e22,19,Female,31,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,221,3,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5745c1c07cc0c,18,Other,31,no,twoColorsObj,#0000FF,#00FFFF,#00acff,444,3,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
5745f6f039dc9,15,Male,33,no,twoColorsObj,#0000FF,#00FFFF,#FFFFFF,0,1,NA       ,0.23,0.23,0.17,0.2,0.23,0.18
5710cbc5f0ea4,23,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#00caff,87,4,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
5710cc2b8a642,24,Male,16,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,186,5,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5710cc5a7829c,27,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,95,4,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5710cd99df604,23,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#008080,104,4,NA       ,0.21,0.21,0.14,0.16,0.21,0.15
5710ce6c1308c,23,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,55,5,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
5710ce96dd6a3,24,Male,1,no,twoColorsObj,#0000FF,#00FFFF,#00acff,71,4,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
5710ceb320fdf,23,Male,15,no,twoColorsObj,#0000FF,#00FFFF,#0000FF,250,3,Navy-Blue,0,0,0.07,0.04,0,0.06
5710cf445718e,25,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#8000FF,124,2,NA       ,0.05,0.05,0.05,0.04,0.05,0.01
5710d140b7c5a,26,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#00caff,103,3,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
5710d71ff24c3,20,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,181,4,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
5710d9dcc23f0,21,Male,18,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,47,5,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5710dc0f49c60,22,Male,11,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,94,3,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5710dc97aac05,20,Male,6,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,118,5,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5710e5bc55564,29,Male,3,no,twoColorsObj,#0000FF,#00FFFF,#00caff,94,4,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
5710e60f69205,24,Female,31,no,twoColorsObj,#0000FF,#00FFFF,#0000FF,392,3,Navy-Blue,0,0,0.07,0.04,0,0.06
5710ee9e58646,25,Female,32,yes,twoColorsObj,#0000FF,#00FFFF,#00acff,635,3,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
571103343658b,20,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,93,4,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
57111f6c42412,22,Male,34,no,twoColorsObj,#0000FF,#00FFFF,#5792ff,136,4,Sky-Blue ,0.11,0.11,0.05,0.07,0.11,0.06
5711231e370f2,24,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#0080FF,250,4,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
57112a657ac25,20,Female,24,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,70,2,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
57112cec29456,26,Male,11,no,twoColorsObj,#0000FF,#00FFFF,#00caff,468,3,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
57112da850667,22,Female,47,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,91,5,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
57112db321110,20,Male,3,no,twoColorsObj,#0000FF,#00FFFF,#00caff,102,5,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
57112f57403ee,25,Female,14,no,twoColorsObj,#0000FF,#00FFFF,#008080,66,2,NA       ,0.21,0.21,0.14,0.16,0.21,0.15
5711300507308,21,Female,13,no,twoColorsObj,#0000FF,#00FFFF,#00caff,330,1,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
571130c5cd6e9,24,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,336,4,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
571130d934bda,22,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,89,3,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
57113163e6fb1,20,Female,10,no,twoColorsObj,#0000FF,#00FFFF,#00acff,38,5,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
5711338142ff8,23,Male,5,no,twoColorsObj,#0000FF,#00FFFF,#00acff,150,4,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
571137a34931a,27,Female,25,no,twoColorsObj,#0000FF,#00FFFF,#00caff,338,2,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
57113a5534205,22,Male,31,no,twoColorsObj,#0000FF,#00FFFF,#008080,702,4,NA       ,0.21,0.21,0.14,0.16,0.21,0.15
57113b7f16c4b,22,Male,31,no,twoColorsObj,#0000FF,#00FFFF,#00caff,92,5,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
57113de4aed1a,21,Male,31,no,twoColorsObj,#0000FF,#00FFFF,#00ffb7,215,3,NA       ,0.27,0.27,0.2,0.23,0.27,0.22
57113e6176346,23,Female,30,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,63,4,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
571151812791a,20,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#00acff,281,3,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
5711641931da5,20,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#008080,78,4,NA       ,0.21,0.21,0.14,0.16,0.21,0.15
57116b9b879bf,20,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#FFFFFF,357,4,NA       ,0.23,0.23,0.17,0.2,0.23,0.18
57117b1840694,23,Male,3,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,238,5,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
57119224388ef,24,Male,31,no,twoColorsObj,#0000FF,#00FFFF,#00FF80,19,5,NA       ,0.32,0.32,0.25,0.28,0.32,0.27
5711ace2ee7ed,24,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,294,4,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5711cbde51bb0,24,Male,31,no,twoColorsObj,#0000FF,#00FFFF,#008080,85,4,NA       ,0.21,0.21,0.14,0.16,0.21,0.15
571214121717c,22,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#00caff,81,1,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
5712197fbccd5,24,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,59,5,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
57123bec83e8e,21,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,91,4,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
57123e4050550,20,Female,40,no,twoColorsObj,#0000FF,#00FFFF,#00caff,91,3,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
571245dfd5f63,24,Female,8,no,twoColorsObj,#0000FF,#00FFFF,#00caff,575,3,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
571247f66fb51,27,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,145,4,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
571260c120253,22,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,142,3,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
5712649f2fada,26,Male,12,no,twoColorsObj,#0000FF,#00FFFF,#00caff,55,4,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
57127bcfaafb0,22,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,100,4,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
5712bd55a8a13,27,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#00caff,119,3,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
5712c2b021f58,22,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,101,5,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5712c57f97f25,25,Female,31,no,twoColorsObj,#0000FF,#00FFFF,#00caff,291,3,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
5712d9bc0cae3,20,Female,7,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,85,5,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5713923c1bbc7,24,Female,27,no,twoColorsObj,#0000FF,#00FFFF,#8000FF,688,2,NA       ,0.05,0.05,0.05,0.04,0.05,0.01
5713a02a13044,24,Female,32,yes,twoColorsObj,#0000FF,#00FFFF,#0000FF,91,3,Navy-Blue,0,0,0.07,0.04,0,0.06
5713dd915ca28,24,Female,20,no,twoColorsObj,#0000FF,#00FFFF,#5792ff,330,3,Sky-Blue ,0.11,0.11,0.05,0.07,0.11,0.06
5713fc80c942a,23,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,82,5,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
571410751e7b0,22,Female,12,no,twoColorsObj,#0000FF,#00FFFF,#B000FF,135,3,NA       ,0.09,0.09,0.07,0.07,0.09,0.03
572106a31c230,24,Male,16,no,twoColorsObj,#0000FF,#00FFFF,#00acff,114,3,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
572767049ccfa,24,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#006C84,590,3,Cyan     ,0.16,0.16,0.1,0.12,0.16,0.11
5727e49793f7b,22,Male,10,no,twoColorsObj,#0000FF,#00FFFF,#00caff,320,3,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
572c85675a5ef,23,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#00acff,173,4,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
5734918f46823,26,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#00caff,43,3,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
5734aa4c927a8,22,Male,15,no,twoColorsObj,#0000FF,#00FFFF,#5792ff,129,3,Sky-Blue ,0.11,0.11,0.05,0.07,0.11,0.06
5734e848ad81a,21,Male,4,no,twoColorsObj,#0000FF,#00FFFF,#46ff9c,404,2,NA       ,0.29,0.29,0.23,0.25,0.29,0.24
5735d3455a84c,29,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,563,4,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
5738cf3d97a58,23,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,84,3,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
573a0b8280839,29,Male,21,yes,twoColorsObj,#0000FF,#00FFFF,#0087FF,52,3,Sky-Blue ,0.09,0.09,0.02,0.04,0.09,0.04
573e4022949b1,24,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#0087FF,73,5,Sky-Blue ,0.09,0.09,0.02,0.04,0.09,0.04
573e47c26cb8e,24,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#008DF8,22,3,Sky-Blue ,0.1,0.1,0.03,0.06,0.1,0.05
573e4d0eb795b,24,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#00FF6B,19,4,NA       ,0.33,0.33,0.27,0.29,0.33,0.28
573ec4275ba17,24,Female,32,yes,twoColorsObj,#0000FF,#00FFFF,#008DF8,22,3,Sky-Blue ,0.1,0.1,0.03,0.06,0.1,0.05
573edae85268b,27,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#0087FF,386,4,Sky-Blue ,0.09,0.09,0.02,0.04,0.09,0.04
574297edae49c,24,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,91,3,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
57451c3b38192,23,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,376,3,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5745500f6e643,24,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#00caff,76,3,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
57459c393bbd0,29,Male,31,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,86,4,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5756ab1701ba0,21,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#008DF8,19,5,Sky-Blue ,0.1,0.1,0.03,0.06,0.1,0.05
5756ae6897296,21,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#0070FF,642,3,LI-Blue  ,0.06,0.06,0.01,0.02,0.06,0.03
5756b2d9bd658,23,Female,32,yes,twoColorsObj,#0000FF,#00FFFF,#00A4FF,81,3,Cyan     ,0.12,0.12,0.05,0.08,0.12,0.07
5757fd2703090,22,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#7E7E7E,223,4,NA       ,0.23,0.23,0.17,0.2,0.23,0.18
5757ffca0b4b1,24,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#00ABA2,48,3,NA       ,0.22,0.22,0.15,0.17,0.22,0.16
57581518c2c07,25,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#00FF9C,31,5,NA       ,0.29,0.29,0.23,0.25,0.29,0.24
57582b17cd76a,26,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#0088FF,18,5,Sky-Blue ,0.09,0.09,0.02,0.05,0.09,0.04
5710d28fec2d1,30,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#008080,324,1,NA       ,0.21,0.21,0.14,0.16,0.21,0.15
5711106ab212a,33,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#008080,74,3,NA       ,0.21,0.21,0.14,0.16,0.21,0.15
57112e1a2bbbb,32,Male,16,no,twoColorsObj,#0000FF,#00FFFF,#8080FF,581,0,NA       ,0.11,0.11,0.05,0.07,0.11,0.05
571153ca15566,32,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,66,4,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
571252e6d2e70,31,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#5792ff,309,4,Sky-Blue ,0.11,0.11,0.05,0.07,0.11,0.06
57153eb9b4bed,35,Female,31,no,twoColorsObj,#0000FF,#00FFFF,#00caff,199,5,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
57190633f233f,30,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,154,4,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
573a059da0efd,31,Female,32,yes,twoColorsObj,#0000FF,#00FFFF,#00A4FF,39,3,Cyan     ,0.12,0.12,0.05,0.08,0.12,0.07
573c783748e8b,37,Female,32,yes,twoColorsObj,#0000FF,#00FFFF,#00A4FF,23,3,Cyan     ,0.12,0.12,0.05,0.08,0.12,0.07
5740a8b59d448,31,Female,32,yes,twoColorsObj,#0000FF,#00FFFF,#006C84,705,4,Cyan     ,0.16,0.16,0.1,0.12,0.16,0.11
5740b686127bb,32,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#0087FF,18,4,Sky-Blue ,0.09,0.09,0.02,0.04,0.09,0.04
5745b5cbe3caa,34,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#6effa3,1364,4,NA       ,0.29,0.29,0.22,0.25,0.29,0.23
574859b8f3379,30,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#008DF8,344,3,Sky-Blue ,0.1,0.1,0.03,0.06,0.1,0.05
57110028bc74b,48,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#5792ff,107,3,Sky-Blue ,0.11,0.11,0.05,0.07,0.11,0.06
57112d8509632,45,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,121,2,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
571154184c9bd,47,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,6,1,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
571183866d73f,48,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#5792ff,128,5,Sky-Blue ,0.11,0.11,0.05,0.07,0.11,0.06
5712a47f6f8a6,44,Male,12,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,111,3,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5713b10383207,40,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#00caff,123,3,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
5714d563c6e52,49,Female,13,no,twoColorsObj,#0000FF,#00FFFF,#00caff,199,2,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
