id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,page_time,rating,resets,id_question
571165992a5c1,67,Female,32,no,objTwoColors,#0080FF,193,225,132,21,3,0,10
5740b0f8e9734,62,Male,33,yes,objTwoColors,#0000FF,228,0,52,13,5,0,10
57112b9e10661,64,Female,34,no,objTwoColors,#0080FF,52,0,233,34,2,1,10
5740bda9be3dc,83,Female,32,yes,objTwoColors,#0000FF,222,216,84,20,5,0,10
5713b961c216a,647,Male,11,no,objTwoColors,#0080FF,0,0,0,2,5,0,10
571165992a5c1,67,Female,32,no,objTwoColors,#FF8000,22,59,1124,300,4,0,11
5740b0f8e9734,62,Male,33,yes,objTwoColors,#FF7200,26,0,17,7,5,0,11
5740bda9be3dc,83,Female,32,yes,objTwoColors,#FF7200,9,50,45,22,5,1,11
5713b961c216a,647,Male,11,no,objTwoColors,#FF8000,0,0,0,1,3,0,11
57112b9e10661,64,Female,34,no,objTwoColors,#FF8000,22,58,39,9,2,0,11
57112b9e10661,64,Female,34,no,objTwoColors,#80FF00,56,206,115,22,2,0,12
5740b0f8e9734,62,Male,33,yes,objTwoColors,#00FF00,115,0,65,16,4,0,12
5740bda9be3dc,83,Female,32,yes,objTwoColors,#00FF00,56,206,127,53,4,0,12
571165992a5c1,67,Female,32,no,objTwoColors,#80FF00,234,54,375,77,2,0,12
5715ea836193d,83,Female,3,no,objTwoColors,#80FF00,189,58,363,117,1,3,12
5740bda9be3dc,83,Female,32,yes,objTwoColors,#0000FF,226,227,120,14,5,0,13
57112b9e10661,64,Female,34,no,objTwoColors,#0080FF,59,102,166,26,2,0,13
571165992a5c1,67,Female,32,no,objTwoColors,#0080FF,197,235,133,23,3,0,13
5740b0f8e9734,62,Male,33,yes,objTwoColors,#0000FF,222,0,65,18,4,0,13
5716d167b95e4,69,Female,2,no,objTwoColors,#0080FF,224,192,740,104,3,0,13
5740b0f8e9734,62,Male,33,yes,objTwoColors,#B100FF,279,0,123,11,5,0,14
571165992a5c1,67,Female,32,no,objTwoColors,#8000FF,234,303,283,29,3,0,14
5740bda9be3dc,83,Female,32,yes,objTwoColors,#B100FF,335,216,249,38,5,0,14
57112b9e10661,64,Female,34,no,objTwoColors,#8000FF,160,59,303,46,2,0,14
5740b0f8e9734,62,Male,33,yes,objTwoColors,#00FF9A,152,0,347,25,4,0,15
57153d9a56ce0,62,Female,9,no,objTwoColors,#00FF80,0,164,47,7,5,0,15
571165992a5c1,67,Female,32,no,objTwoColors,#00FF80,173,58,92,27,2,0,15
57112b9e10661,64,Female,34,no,objTwoColors,#00FF80,247,55,205,20,2,0,15
5740bda9be3dc,83,Female,32,yes,objTwoColors,#00FF9A,66,188,458,68,5,0,15
571165992a5c1,67,Female,32,no,objTwoColors,#FF007F,288,353,0,6,3,0,16
5740bda9be3dc,83,Female,32,yes,objTwoColors,#FF007A,342,306,363,61,5,0,16
5740b0f8e9734,62,Male,33,yes,objTwoColors,#FF007A,331,0,61,13,4,0,16
57112b9e10661,64,Female,34,no,objTwoColors,#FF007F,17,302,235,28,2,0,16
57153d9a56ce0,62,Female,9,no,objTwoColors,#FF007F,0,320,157,11,5,0,16
57153d9a56ce0,62,Female,9,no,objTwoColors,#00FF00,0,158,84,12,5,0,17
5740bda9be3dc,83,Female,32,yes,objTwoColors,#00FF00,56,198,111,17,5,0,17
5740b0f8e9734,62,Male,33,yes,objTwoColors,#00FF00,130,0,272,23,5,0,17
57112b9e10661,64,Female,34,no,objTwoColors,#00FF00,59,202,65,15,2,0,17
571165992a5c1,67,Female,32,no,objTwoColors,#00FF00,247,57,339,47,3,0,17
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#FF0000,#00FF00,#9C0083,821,68,3,0,18
57112b9e10661,64,Female,34,no,twoColorsObj,#FF0000,#00FF00,#5792ff,19,30,2,0,18
571165992a5c1,67,Female,32,no,twoColorsObj,#FF0000,#00FF00,#8080FF,551,101,2,0,18
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#FF0000,#00FF00,#998077,314,45,5,0,18
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#FF0000,#0000FF,#9C0083,107,10,5,0,19
57112b9e10661,64,Female,34,no,twoColorsObj,#FF0000,#0000FF,#FFFF00,316,34,2,0,19
571165992a5c1,67,Female,32,no,twoColorsObj,#FF0000,#0000FF,#800080,560,73,2,0,19
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#FF0000,#0000FF,#AE004F,1236,164,4,0,19
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#00FF00,#0000FF,#978900,342,24,4,0,20
571165992a5c1,67,Female,32,no,twoColorsObj,#00FF00,#0000FF,#FF9F00,402,49,2,0,20
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#00FF00,#0000FF,#768F00,372,40,5,0,20
57153d9a56ce0,62,Female,9,no,twoColorsObj,#00FF00,#0000FF,#FF9F00,295,39,5,0,20
57112b9e10661,64,Female,34,no,twoColorsObj,#00FF00,#0000FF,#FFFF00,75,19,2,0,20
57112b9e10661,64,Female,34,no,twoColorsObj,#00FF00,#0000FF,#FFFFFF,0,7,4,0,20
57112b9e10661,64,Female,34,no,twoColorsObj,#FF0000,#00FFFF,#FF9F00,155,34,2,0,21
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#FF0000,#00FFFF,#998077,547,114,5,0,21
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#FF0000,#00FFFF,#AE004F,147,16,4,0,21
571165992a5c1,67,Female,32,no,twoColorsObj,#FF0000,#00FFFF,#808000,40,17,3,0,21
571165992a5c1,67,Female,32,no,twoColorsObj,#FF0000,#FF00FF,#7f00ff,76,16,3,0,22
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#FF0000,#FF00FF,#9C0083,170,48,4,0,22
57112b9e10661,64,Female,34,no,twoColorsObj,#FF0000,#FF00FF,#FFFFFF,0,83,2,3,22
5713b961c216a,647,Male,11,no,twoColorsObj,#FF0000,#FF00FF,#FFFFFF,0,1,5,0,22
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#FF0000,#FF00FF,#9C0083,137,18,4,0,22
57112b9e10661,64,Female,34,no,twoColorsObj,#FF0000,#FF00FF,#ab00ff,52,12,2,0,22
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#FF0000,#CBFF00,#998077,202,28,5,0,23
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#FF0000,#CBFF00,#9C0083,698,50,3,0,23
571165992a5c1,67,Female,32,no,twoColorsObj,#FF0000,#FFFF00,#FF6F00,524,69,2,0,23
57112b9e10661,64,Female,34,no,twoColorsObj,#FF0000,#FFFF00,#FF9F00,317,29,2,0,23
571165992a5c1,67,Female,32,no,twoColorsObj,#00FFFF,#FF00FF,#FF8080,45,16,3,0,24
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#00FFFF,#FF00FF,#9C66C4,305,44,5,0,24
5715ea836193d,83,Female,3,no,twoColorsObj,#00FFFF,#FF00FF,#8080FF,127,62,1,0,24
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#00FFFF,#FF00FF,#9700FF,171,18,5,0,24
57112b9e10661,64,Female,34,no,twoColorsObj,#00FFFF,#FF00FF,#91c01d,153,27,2,0,24
571165992a5c1,67,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#c9b2a2,275,56,2,0,25
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#FF00FF,#CBFF00,#E26AA4,1266,264,2,0,25
57112b9e10661,64,Female,34,no,twoColorsObj,#FF00FF,#FFFF00,#8000FF,224,58,2,0,25
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#FF00FF,#CBFF00,#9C0083,124,18,4,0,25
57153d9a56ce0,62,Female,9,no,twoColorsObj,#FF00FF,#FFFF00,#FF6F00,9,9,1,0,25
571165992a5c1,67,Female,32,no,twoColorsObj,#00FF00,#00FFFF,#c9ab00,36,9,3,0,26
5716d167b95e4,69,Female,2,no,twoColorsObj,#00FF00,#00FFFF,#FFFF00,257,135,5,0,26
57153d9a56ce0,62,Female,9,no,twoColorsObj,#00FF00,#00FFFF,#008080,123,17,1,0,26
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#00FF00,#00FFFF,#008788,45,12,5,0,26
5713b961c216a,647,Male,11,no,twoColorsObj,#00FF00,#00FFFF,#00ffb7,359,30,1,0,26
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#00FF00,#00FFFF,#EFFF00,282,42,5,0,26
57112b9e10661,64,Female,34,no,twoColorsObj,#00FF00,#00FFFF,#46ff9c,63,12,2,0,26
571165992a5c1,67,Female,32,no,twoColorsObj,#00FF00,#FF00FF,#c6aeff,1035,163,2,1,27
5713b961c216a,647,Male,11,no,twoColorsObj,#00FF00,#FF00FF,#FFFFFF,0,2,5,0,27
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#00FF00,#FF00FF,#CDB196,257,63,5,0,27
57112b9e10661,64,Female,34,no,twoColorsObj,#00FF00,#FF00FF,#ca8aaa,288,42,1,0,27
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#00FF00,#FF00FF,#9C0083,596,40,5,0,27
5713b961c216a,647,Male,11,no,twoColorsObj,#00FF00,#FFFF00,#FFFFFF,0,3,5,0,28
57112b9e10661,64,Female,34,no,twoColorsObj,#00FF00,#FFFF00,#8080FF,43,12,2,0,28
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#00FF00,#CBFF00,#74FF88,764,84,5,0,28
571165992a5c1,67,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#91c01d,165,51,2,0,28
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#00FF00,#CBFF00,#978900,129,13,5,0,28
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#0000FF,#00FFFF,#0070FF,697,71,4,0,29
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#0000FF,#00FFFF,#0087FF,403,46,5,0,29
571165992a5c1,67,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,89,24,3,0,29
57112b9e10661,64,Female,34,no,twoColorsObj,#0000FF,#00FFFF,#00caff,70,9,2,0,29
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#0000FF,#FF00FF,#9C0083,254,55,5,0,30
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#0000FF,#FF00FF,#9700FF,62,12,4,0,30
571165992a5c1,67,Female,32,no,twoColorsObj,#0000FF,#FF00FF,#FF0050,57,18,2,0,30
57112b9e10661,64,Female,34,no,twoColorsObj,#0000FF,#FF00FF,#FF0050,77,16,2,0,30
5715ea836193d,83,Female,3,no,twoColorsObj,#0000FF,#FFFF00,#00FF00,194,49,1,0,31
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#0000FF,#CBFF00,#51DF00,300,24,5,0,31
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#0000FF,#CBFF00,#00A89E,60,15,4,0,31
57112b9e10661,64,Female,34,no,twoColorsObj,#0000FF,#FFFF00,#46ff9c,86,10,2,0,31
571165992a5c1,67,Female,32,no,twoColorsObj,#0000FF,#FFFF00,#6effa3,172,31,3,0,31
571165992a5c1,67,Female,32,no,twoColorsObj,#00FFFF,#FFFF00,#c9ab00,51,11,3,0,32
5713b961c216a,647,Male,11,no,twoColorsObj,#00FFFF,#FFFF00,#FFFFFF,0,1,3,0,32
5740bda9be3dc,83,Female,32,yes,twoColorsObj,#00FFFF,#CBFF00,#00FFC0,94,40,4,0,32
5740b0f8e9734,62,Male,33,yes,twoColorsObj,#00FFFF,#CBFF00,#008788,70,13,4,0,32
57112b9e10661,64,Female,34,no,twoColorsObj,#00FFFF,#FFFF00,#00FF00,158,17,2,0,32
